TrackID,FrameID,WorldX,WorldY,WorldZ
1533,45,16.5767,-9.1148,16.675
1539,17,-4.07328,18.4798,8.705
1542,12,-9.80716,-13.3955,-4.10979
1548,43,7.17794,-12.93,-11.2379
1551,32,-0.0352621,7.92648,-10.8092
1552,36,-18.0188,4.10421,1.53183
1554,26,-4.25501,9.82302,8.41568
1558,44,11.6382,-5.85495,16.2134
1559,37,-6.43299,15.9931,-5.15824
1567,47,3.78938,-16.3383,11.2299
1577,23,-2.06035,8.01309,-17.6669
1578,13,-11.349,11.9063,18.9058
1579,33,-15.129,-13.2432,1.53513
1580,24,-6.53473,-14.3605,-7.54015
1581,1,5.03103,8.25261,11.7523
1582,46,6.57783,8.83616,-4.38197
1583,42,19.5066,5.52921,-0.119796
1590,27,-2.73195,-9.42153,-10.6724
1591,1,6.31932,15.7746,1.92952
1596,5,13.695,12.597,8.32593
1603,13,-0.885879,1.32534,-1.62834
1605,1,-5.14829,15.1918,18.1382
1605,50,-3.55567,16.1523,18.0152
1611,31,5.23187,9.17103,1.42454
1611,32,5.23567,9.18718,1.38764
1613,49,10.7166,13.4568,-17.0701
1614,49,17.9982,-11.6519,11.7492
1615,11,-10.579,-5.98915,5.03668
1616,8,-8.51066,3.89165,18.0597
1617,21,17.5638,-6.39278,7.81089
1618,23,-3.76254,17.8569,-17.7761
1618,49,-3.40495,19.1774,-18.1194
1621,49,-2.32737,-3.7725,-4.421
1624,39,19.0332,8.8846,16.7371
1624,44,19.0986,8.84494,17.0442
1627,34,-1.70408,1.36753,16.5776
1628,42,-10.2739,9.1396,1.90734
1629,15,9.00859,4.6829,-16.7076
1629,37,9.41728,4.68791,-16.5563
1630,45,14.831,12.4807,14.735
1633,48,9.32034,-2.06916,-11.9141
1642,41,18.2135,-12.1609,2.67499
1644,33,-12.5702,3.55741,-17.0578
1649,2,-5.29817,-18.8846,-4.20468
1649,43,-7.91635,-17.3129,-4.61553
1649,47,-8.15733,-17.1851,-4.67885
1651,14,7.73376,-5.05953,17.1423
1652,23,-10.8301,-0.950487,-18.0382
1652,25,-10.8447,-1.0544,-18.0907
1654,44,14.8674,11.0894,-2.91783
1655,45,-0.588111,-2.00466,-14.9747
1656,45,-2.01525,-9.4783,1.5458
1657,4,-16.8451,5.15834,15.9362
1657,19,-16.3411,5.39212,16.9362
1657,50,-15.5011,5.04866,18.6399
1659,50,16.6628,-13.4956,12.7071
1660,48,5.54317,-4.60643,17.3145
1664,10,-11.4783,-12.0462,1.83977
1666,5,-10.965,-4.98763,17.7515
1667,42,14.0999,-16.3965,13.8892
1667,49,14.4979,-16.6458,14.2101
1667,50,14.5517,-16.6828,14.2552
1670,50,-16.0115,-12.8871,2.69796
1673,34,-16.8279,-10.0266,-0.779784
1676,1,-4.07443,-9.50188,17.4854
1676,9,-3.82794,-9.22599,17.0367
1681,33,-2.92004,18.0529,9.16509
1682,46,4.89031,-14.332,4.58304
1688,41,-14.145,0.691207,-10.3743
1691,3,16.8535,2.24748,11.3393
1694,19,-13.2274,9.9021,5.70782
1701,3,7.46654,12.3217,17.6118
1701,20,8.11235,11.955,17.9841
1702,35,-3.35805,-6.11572,-1.48906
1705,32,-15.4982,-4.02495,-9.04142
1706,5,-14.145,-11.2267,-7.62451
1706,49,-14.3132,-9.77885,-9.19644
1709,45,8.31954,-14.1366,2.80672
1712,6,15.3012,-9.23281,11.445
1712,48,16.4611,-9.7879,12.6781
1714,42,15.0783,14.5889,-13.7609
1717,25,-4.30862,15.8904,-18.4483
1727,43,2.58969,12.118,10.754
1732,27,2.9475,6.2957,10.8752
1737,28,15.3992,-11.4905,2.82409
1739,43,17.5563,7.77665,5.37021
1740,4,-12.4218,-5.54361,1.73588
1742,30,16.8073,-2.75951,17.7257
1742,36,16.9154,-2.97005,17.8381
1743,1,-16.7109,2.05166,15.5808
1744,33,15.0452,4.7654,-3.67211
1746,33,6.92592,-12.7052,1.67665
1754,43,13.3324,-2.2243,0.00709032
1759,20,15.8036,-4.04293,4.05595
1759,29,15.7158,-4.14617,3.74631
1760,9,3.00707,9.0706,14.7922
1766,47,4.1815,5.45506,7.10405
1774,14,-17.3171,-3.63432,12.4941
1778,38,-10.5714,1.58011,0.60976
1780,18,10.2559,17.2451,-2.82032
1790,2,-11.1785,15.637,-17.9221
1797,47,7.03519,8.95916,-17.3199
1798,1,-5.36819,8.38426,-7.50423
1800,10,-4.29928,-17.7504,4.85591
1805,40,14.8426,-14.2242,15.8103
1813,20,15.5862,-5.65957,-1.45962
1814,49,10.3647,-16.9366,16.0105
1814,50,10.4215,-16.9665,16.0372
1819,42,-5.4444,-14.7827,-5.78738
1822,11,-3.56177,-16.3468,14.2615
1822,43,-1.54826,-17.3463,13.2708
1823,13,16.4746,-7.19374,-7.15288
1823,48,15.2809,-8.12938,-6.8277
1824,10,15.9652,1.34661,-3.85101
1825,2,0.824599,15.9314,1.70078
1829,15,-3.46255,-18.5427,17.0033
1829,26,-3.03026,-18.3528,16.8024
1832,40,5.10086,-6.83983,11.1963
1833,14,-11.1828,16.4846,1.83077
1833,46,-12.2685,15.9884,1.78904
1834,30,-13.1569,7.05655,-13.4302
1834,37,-13.2924,6.84212,-13.2758
1836,17,19.6661,-4.19677,7.95767
1840,0,11.7409,0.102241,16.9982
1842,45,-19.3677,-3.82114,-10.7966
1843,45,15.2192,-13.496,0.155692
1844,34,-13.3048,-14.7664,11.6972
1847,16,6.87584,-8.71076,8.18425
1850,28,10.6932,-17.685,-6.69579
1854,27,0.156534,6.76579,1.47536
1854,41,-0.704483,7.42992,1.01689
1856,26,13.4854,-12.6614,16.0457
1856,44,13.6294,-12.5954,17.0608
1858,19,12.6988,-2.94565,17.5441
1859,43,-7.74272,11.4092,12.4199
1859,46,-7.55666,11.2353,12.4328
1863,4,16.3259,-4.57977,16.798
1863,34,16.7383,-4.58293,17.5198
1865,9,4.01244,5.33482,-7.21671
1865,24,3.89724,6.2651,-6.88084
1865,29,3.88773,6.56898,-6.78147
1865,49,3.87092,8.033,-6.48197
1868,5,-7.31663,12.0493,4.77503
1868,12,-7.22401,11.6449,4.51666
1868,24,-7.08337,10.8386,4.16896
1870,2,15.5989,13.3054,-4.13792
1871,17,5.52701,13.385,-0.961521
1874,43,2.75919,7.74689,2.50378
1875,34,11.881,6.15731,-0.727907
1881,30,-15.1428,9.44544,6.03177
1886,40,-13.3548,12.2404,-4.84113
1888,5,-6.98389,-11.6827,1.62026
1888,10,-6.96232,-11.421,1.65288
1889,3,-14.4019,4.3104,5.02723
1889,8,-14.6041,3.88923,5.00047
1891,44,-16.0575,-9.71372,10.7186
1892,3,16.2054,3.7147,14.4164
1895,29,-8.6401,15.9096,-18.646
1898,31,16.2709,2.83101,15.2333
1900,49,-13.7928,7.14945,-17.8109
1902,44,-10.1916,-1.32358,-2.23407
1908,34,-4.99583,12.9957,0.955451
1909,45,-1.097,2.60213,-4.63763
1910,3,16.6141,10.9698,4.72742
1912,24,11.6051,-3.91946,-17.6684
1913,10,6.27491,-2.67475,14.8413
1915,22,-10.8308,-2.71925,8.00162
1920,0,1.79206,1.16375,17.3297
1920,29,1.85096,2.74419,17.7426
1922,39,-3.45134,12.268,7.85861
1922,40,-3.42124,12.1953,7.83753
1925,31,-5.33402,10.9937,8.45894
1932,33,-0.427341,4.30061,-13.4637
1935,25,16.2169,-15.2838,14.8039
1935,39,16.4318,-15.7185,15.2069
1935,49,16.5386,-16.0074,15.5026
1935,50,16.5514,-16.0317,15.5359
1936,18,-13.0807,-1.9941,18.3666
1937,29,-8.00559,-10.6592,10.5146
1938,12,2.98481,0.622294,-13.2193
1939,32,-1.71756,-9.47141,-7.2946
1941,47,17.0476,-0.0849753,8.48779
1944,26,-16.1276,-4.29111,18.8679
1944,44,-15.5591,-4.47452,18.5832
1945,1,12.7614,-3.22263,-16.9043
1945,37,13.0456,-4.25538,-17.1875
1946,34,1.5506,-14.9609,4.26232
1949,12,8.1192,7.90395,-1.08267
1961,1,0.268266,10.3336,4.82547
1962,24,-14.3332,0.831137,-17.0081
1964,18,-15.2111,8.63729,-1.52584
1967,5,-11.5692,9.6243,4.95247
1969,24,15.3799,0.618865,11.5174
1975,17,-6.22726,-15.6209,-7.93705
1976,17,2.49349,6.86941,-3.44206
1977,0,7.97339,-10.1417,-1.24513
1985,25,-4.43798,-9.09789,-4.65138
1994,42,14.9221,-6.25814,15.7859
1998,9,10.5575,8.72595,-7.45013
2000,44,5.19619,-12.4792,4.81208
2001,43,-2.35678,15.666,7.20566
2004,5,12.7849,4.60831,-1.09622
2008,21,11.8824,11.974,-12.8788
2013,29,3.73174,-16.7709,-9.00995
2016,24,8.10107,7.24399,-0.210179
2018,40,3.32396,10.7198,-0.824756
2022,3,-13.053,-4.64656,-17.974
2022,27,-13.0361,-6.7891,-18.109
2027,23,0.190908,5.14831,11.782
2029,10,15.1416,-7.96256,-7.11255
2030,28,-6.4091,1.68914,7.58219
2033,25,-4.5007,-19.2138,13.3953
2036,6,14.0074,-15.6424,-3.90202
2038,44,4.0423,14.4106,-18.9935
2039,2,7.19272,-3.44979,8.03869
2039,37,7.301,-2.92904,10.8495
2041,2,-5.33102,-0.117656,11.4708
2041,7,-5.48537,-0.0135606,11.2267
2044,32,15.5176,5.68601,-15.1923
2046,4,-13.61,-12.4267,-1.29629
2049,49,12.1576,-5.23184,-9.42645
2052,4,5.93241,-12.2261,-4.16126
2055,4,-15.4435,-10.6362,1.56248
2055,14,-15.4405,-10.7473,1.84741
2056,21,-7.967,7.25716,15.2304
2058,36,9.35209,16.9861,0.0134192
2059,18,14.6194,14.0959,5.31118
2066,8,-8.25053,-14.6754,-7.57392
2067,19,-11.3299,1.66998,14.9458
2067,21,-11.4426,1.52675,14.9313
2068,46,-4.70043,10.8876,3.65689
2069,2,-17.5245,-9.45412,11.7796
2069,25,-16.8945,-10.6397,11.7087
2069,44,-16.5155,-12.035,11.4456
2069,45,-16.5008,-12.1126,11.435
2069,46,-16.4858,-12.1903,11.4241
2069,47,-16.4654,-12.2701,11.4203
2071,1,4.55015,-3.21651,-10.0966
2071,20,3.63877,-2.60908,-9.78932
2072,44,1.64032,15.0263,11.9664
2074,33,11.7955,-8.07205,-17.5659
2081,38,-12.486,12.7122,-6.92411
2082,35,-14.9087,3.81785,16.3953
2083,3,-12.9216,-3.22885,-1.39269
2085,35,-8.1436,13.8884,-19.0279
2086,43,-13.6283,-6.62705,6.87757
2090,34,-8.69948,-7.68243,7.53138
2093,25,11.9643,-13.9046,5.24436
2094,17,-8.86856,16.2209,-5.01141
2094,21,-8.99397,16.3207,-5.09863
2094,47,-9.802,16.8755,-5.54636
2098,8,-0.201744,-13.0377,4.3642
2098,37,0.169762,-13.2612,3.78586
2101,4,0.254962,-18.4103,4.4266
2101,29,-1.17001,-18.7739,4.11695
2103,44,5.04798,-6.43441,-10.1449
2105,4,-5.19979,-17.9739,-4.68671
2111,25,8.67195,-3.64457,16.7687
2111,29,8.65211,-3.62681,16.7476
2117,29,-2.73219,7.29807,-6.44277
2118,16,-1.03605,8.27461,-7.88845
2123,13,-7.22536,-4.68558,-1.16227
2124,31,-6.26925,17.6304,16.8071
2125,2,-14.0655,-3.01677,-18.0201
2125,25,-13.7558,-4.61596,-17.1793
2128,38,-7.40043,4.40854,7.38872
2132,49,18.0964,0.21647,3.42463
2133,30,-3.92228,-3.68979,13.5573
2141,47,-5.9294,-17.5243,-5.01695
2145,29,17.5791,5.90873,-0.334924
2151,18,2.46266,10.5119,1.17679
2152,18,-16.127,-2.19893,-6.63754
2152,21,-16.0404,-2.19537,-6.47428
2158,8,-1.67775,-11.0765,13.9779
2159,1,18.9267,6.86255,-4.38134
2168,30,-8.29811,-16.1882,-8.03596
2171,1,1.58304,10.0732,4.59669
2171,30,2.48702,10.3508,3.27208
2176,46,-6.6851,-16.2746,0.533268
2186,39,4.86212,17.5268,17.6384
2187,33,-4.56907,-10.506,10.2918
2187,36,-4.50181,-10.4658,10.1852
2191,14,2.57686,13.2635,0.948113
2196,26,-7.91004,-12.7039,7.78639
2197,24,-13.6017,-16.2222,4.30348
2199,18,-16.5644,1.17279,15.7152
2199,42,-15.179,0.735881,15.6836
2200,20,-15.1609,6.603,4.84057
2203,8,-5.62899,13.4662,-1.62866
2203,41,-7.19948,14.4421,-2.47138
2205,13,-1.7737,-3.25489,0.635159
2205,33,-1.52236,-3.4241,-0.371675
2210,15,7.94326,12.422,-17.7444
2213,46,4.98718,-4.61644,-8.17446
2215,30,18.0326,-7.88521,16.6261
2217,23,-5.97726,1.85083,-15.332
2220,16,6.66023,-10.9153,4.6192
2221,49,13.8415,7.77087,-16.9652
2224,27,-17.6899,-3.79283,-4.3535
2225,10,11.9129,-8.72,-0.861737
2225,21,11.6933,-8.46824,-0.2457
2229,31,-0.37819,18.4084,15.0774
2233,14,6.85248,5.46024,14.2443
2234,27,6.41074,8.46327,3.29598
2235,34,4.47261,-1.57432,-15.6436
2238,6,-11.9645,9.99375,4.69387
2238,30,-11.8525,8.15037,4.54308
2239,1,-11.2062,11.6088,1.48739
2239,7,-11.2066,11.3826,1.54597
2239,42,-11.182,9.37742,1.93529
2240,23,-12.7977,-6.80191,-0.906006
2240,48,-13.263,-5.68355,-0.257288
2241,8,-12.7185,-2.36796,-8.14383
2253,20,14.0684,-5.43785,8.68824
2254,31,-1.58843,0.271318,13.2878
2257,19,-9.98763,-14.1969,-7.93091
2259,11,-6.73078,1.48569,-14.713
2261,6,-1.84335,5.03944,11.3866
2263,0,4.14885,-12.255,-4.64889
2264,10,11.767,-7.38496,11.6315
2269,8,-13.6027,-8.89042,-5.1254
2269,18,-13.4115,-8.51332,-5.55672
2271,37,-16.8593,-5.22421,1.84723
2272,43,6.74776,-15.4365,5.56329
2276,44,8.01554,17.4043,-5.74142
2277,16,9.02378,-15.9948,-3.64631
2280,24,6.27949,-7.36555,-5.04915
2282,2,12.3925,3.71384,-7.52564
2287,23,-16.6968,-0.91215,-4.30288
2292,5,-0.101939,5.38647,-17.5449
2293,17,11.0583,6.86962,1.90373
2293,19,11.0845,6.90604,1.98358
2297,40,4.74651,10.0177,14.1621
2302,2,-7.9874,-11.3004,7.83117
2303,9,-3.58204,11.9227,14.6427
2303,30,-2.43697,12.0187,14.1196
2310,5,-13.4942,10.857,-7.92747
2310,31,-14.7857,11.2593,-8.20905
2315,0,-4.73012,-16.6419,-17.7665
2316,32,15.3461,12.0766,4.71815
2317,43,5.67248,16.5226,14.2268
2322,50,16.1311,9.89496,3.38745
2330,45,3.70141,17.6147,-10.6013
2334,25,4.60416,2.77125,4.70815
2337,39,-3.96627,-3.34541,0.841304
2341,16,-4.86166,-17.8885,-18.1139
2344,23,10.3254,2.99965,16.9342
2349,49,17.8919,-0.273433,-3.5814
2355,36,-1.23782,13.9289,-9.74709
2359,10,14.1428,-1.80692,16.8732
2359,13,14.1869,-1.86082,16.9407
2359,33,14.5363,-2.13717,17.4521
2361,14,9.06202,8.47841,-17.5419
2362,2,-7.71714,-3.32442,17.2961
2365,6,16.0427,0.455689,-9.72701
2370,22,-9.61848,6.15005,15.1771
2373,25,-8.56743,10.0754,-11.0737
2374,43,-13.7082,-0.193332,4.73232
2375,15,17.2436,-5.58784,0.690994
2375,43,16.9527,-6.21587,-0.32015
2376,20,8.3054,12.3205,-8.60342
2378,26,8.44422,-3.08404,0.721093
2381,30,7.44072,-3.35704,-3.28462
2381,34,7.47698,-3.21985,-3.16665
2384,21,12.3416,14.5628,-16.9675
2384,23,12.5208,14.5763,-16.9001
2386,29,19.0055,-8.02398,14.761
2387,20,-12.4425,-8.21331,-5.4229
2387,33,-12.3715,-7.83822,-5.79888
2390,37,0.286322,18.1797,-18.5883
2393,46,9.84157,-5.41972,14.2952
2396,3,7.43552,-12.4922,1.15906
2397,21,5.8552,-6.13105,16.7427
2407,12,-12.594,-10.5813,-14.1565
2408,12,11.1771,-4.55514,-7.20765
2410,35,6.01582,13.4607,15.4383
2414,11,9.09322,-14.9723,14.3959
2415,14,-11.937,1.989,-1.88566
2420,36,-3.13639,6.03252,17.3501
2422,13,-15.8276,10.2495,4.76992
2422,17,-15.8341,10.0574,4.81395
2425,41,-14.1659,-13.9914,15.4479
2427,50,17.0448,-3.39448,3.3464
2430,17,19.7451,-4.54743,-11.975
2433,8,11.346,-14.9896,-1.30825
2434,9,-10.5684,15.9754,11.7472
2434,46,-9.89434,14.5123,11.8815
2437,20,-3.24215,-1.942,16.4816
2437,31,-3.19356,-1.90774,16.0983
2441,39,15.7033,-2.07141,6.2718
2445,11,10.8928,0.340396,10.8789
2448,20,-7.03266,5.8318,-2.94627
2449,50,-8.5338,7.01852,-18.6328
2451,12,-8.40841,2.14769,14.6034
2451,30,-9.6702,1.80827,14.6062
2460,39,2.09515,-1.63418,-18.9832
2461,35,13.4918,-13.187,12.0181
2464,45,11.4848,-5.77183,-10.7081
2465,31,8.43953,4.63393,4.13904
2467,32,-14.4507,-16.0522,15.1493
2467,46,-14.1307,-16.8245,15.4142
2467,49,-14.07,-16.9886,15.475
2470,11,-5.10447,-13.9612,1.33429
2471,19,9.61878,12.4184,11.8062
2471,38,9.85008,12.1733,12.2747
2471,47,10.0324,12.0441,12.5209
2472,16,13.6504,7.20036,14.5396
2474,10,8.91474,5.89797,10.5482
2479,49,-1.94967,-0.0127583,-14.2186
2480,4,16.2719,1.64176,16.6724
2480,19,16.3942,1.26759,17.5207
2485,16,-11.6819,-9.90901,-1.34904
2485,26,-12.2106,-9.59865,-0.950509
2486,7,16.6852,-9.12926,-7.36524
2491,1,16.6012,-10.034,-9.88245
2497,26,-15.8241,-3.83903,11.5807
2502,16,-6.02331,-19.5799,16.5416
2506,15,-0.454891,-7.36251,3.91338
2511,24,3.59843,-16.4051,14.111
2515,8,-16.9573,-10.7374,15.0689
2515,38,-16.1748,-12.398,16.48
2515,41,-16.151,-12.5785,16.6012
2515,43,-16.1395,-12.7142,16.682
2515,45,-16.1417,-12.8457,16.7612
2516,38,0.769984,-13.8485,3.25962
2517,11,0.342349,10.5641,17.1802
2518,0,17.065,8.05199,1.12657
2518,47,15.7836,7.39908,-0.234058
2519,32,11.0644,-0.701349,-0.390683
2522,39,18.5244,-2.92443,11.3769
2530,15,-6.09892,16.0152,-17.8452
2532,8,1.38686,-6.83374,10.4737
2532,10,1.39071,-6.82274,10.3554
2534,2,-5.15656,-7.04012,7.69434
2538,46,-5.6245,-13.0821,9.74648
2539,36,-13.7481,-12.151,14.4268
2541,28,9.7969,18.4325,-6.66234
2541,32,9.71833,18.5532,-6.49168
2543,36,7.47629,-5.92543,-0.95347
2544,5,-1.99094,-16.4763,10.6854
2544,11,-1.88152,-16.6996,10.5055
2546,34,-9.31779,6.05867,-7.33641
2550,46,6.19289,-7.61639,-2.32711
2551,47,-5.1994,5.55825,-6.78813
2552,4,8.72984,8.43382,16.8124
2555,20,-7.12775,-17.8216,13.7559
2560,48,3.57473,-5.42805,-3.80292
2564,48,0.615999,-15.1573,2.37222
2566,29,14.3347,10.9861,15.0963
2568,39,-10.221,2.63508,-15.4394
2574,7,-13.016,13.3668,15.0883
2575,7,-8.91662,15.3927,-1.55011
2576,0,10.8743,-9.76875,16.3467
2580,30,-15.2094,-0.639936,13.6242
2580,49,-15.4041,-1.78717,12.8435
2584,32,13.6515,-1.55721,-1.23148
2586,41,16.8042,-14.7136,2.7155
2588,37,16.6916,-2.46355,-8.8965
2590,5,13.6377,9.72456,16.7863
2594,27,-16.9704,2.60894,-2.14853
2595,28,4.1526,17.6111,-4.65386
2597,4,12.5214,17.1157,-13.3725
2597,11,12.8992,17.0967,-12.9447
2597,45,14.4141,16.3663,-11.0101
2600,28,5.56065,4.31186,4.203
2601,20,-2.76049,17.4573,-14.5108
2606,32,-0.0253374,12.5765,-14.3239
2610,50,10.2329,-1.34921,-15.6587
2611,2,3.56933,-19.276,-1.65259
2617,22,5.91122,0.272026,-13.4171
2620,0,-4.24039,3.27229,-4.89791
2628,49,11.9116,11.4456,8.38997
2629,29,14.4142,3.3639,1.57531
2630,48,-5.76428,3.82198,-16.6363
2630,50,-5.7289,3.8574,-16.7258
2632,2,-6.85934,-2.45705,4.11388
2633,48,-12.2816,9.5296,0.23583
2638,14,-8.12678,-16.0102,16.2415
2641,5,-6.78984,17.8867,-18.5432
2643,31,-5.518,8.34591,7.20277
2651,49,6.94296,-8.5351,-17.7471
2652,6,-0.57541,-15.0971,-5.10644
2653,41,-7.39852,14.0443,12.1045
2655,45,3.66571,9.18526,8.31489
2657,8,-0.219797,-9.80349,7.13156
2659,32,-4.62622,3.60112,-2.84747
2667,33,12.471,-15.4252,-16.7034
2667,50,12.688,-16.312,-16.1729
2670,13,-3.70198,12.7758,-5.45324
2670,17,-3.93133,12.8963,-5.61426
2676,13,14.7149,0.223866,-10.1089
2684,34,18.6198,-6.80688,-7.99325
2688,30,15.4545,9.6452,-16.1013
2690,22,14.862,9.34218,-0.878575
2691,34,-1.25166,17.4148,-13.7422
2694,23,6.61087,-2.57702,-4.35386
2697,8,7.99604,-14.2493,16.3345
2697,43,9.53914,-14.9115,16.4411
2701,14,-12.7079,14.6514,-18.5724
2702,36,16.279,-2.11469,-0.877108
2702,37,16.3052,-2.1324,-0.869176
2704,28,11.9471,3.39477,13.4141
2708,37,8.80803,15.1186,17.9266
2710,0,-19.2108,-4.57056,-1.81048
2711,6,12.6821,-0.283334,13.9191
2715,1,-2.3529,9.39031,17.1559
2719,17,1.10182,-10.6943,-4.42942
2721,20,-4.41418,15.9799,3.74537
2722,5,-1.60637,-19.5556,-1.71409
2728,43,2.87937,3.45515,-18.4131
2732,44,11.609,-6.30926,15.1359
2735,25,15.8558,-2.74556,6.61177
2742,32,11.011,-12.3426,15.5333
2742,48,11.0898,-12.3488,17.0495
2745,12,2.6264,-7.31511,6.89588
2749,20,-2.17719,12.5165,-0.0652314
2749,49,-3.95439,13.6454,-1.5207
2752,27,-16.1283,12.8514,-1.89697
2752,28,-16.1584,12.8817,-1.93415
2752,30,-16.2026,12.9272,-2.00802
2752,50,-16.5802,13.2906,-2.64775
2755,16,12.414,-16.1337,-12.8798
2760,7,-8.53877,0.652359,-5.05419
2761,1,13.3701,-1.68653,10.6143
2762,19,13.5633,4.27409,-10.427
2764,31,-12.503,2.61093,-6.55296
2766,4,-12.0192,7.50382,0.906067
2766,21,-13.1258,7.17741,0.672597
2768,16,3.80228,-12.7796,16.1973
2768,42,3.65178,-12.1954,15.7011
2770,40,-6.75638,13.6001,-11.6418
2774,38,4.18674,-3.51121,0.531919
2778,2,-9.79388,-12.9612,16.8415
2778,16,-9.7432,-14.1988,16.0214
2781,13,9.26537,-0.328432,13.9059
2782,41,18.2683,-8.559,-17.2282
2783,45,-4.35923,5.09293,1.79696
2785,46,9.82974,17.5688,9.27576
2789,34,-3.5171,-12.1978,-2.12127
2790,22,-14.0114,-0.59912,13.9348
2797,30,-11.6258,4.71556,-11.119
2801,1,-0.746865,11.0921,1.00919
2808,26,-0.15649,8.88245,-18.808
2813,2,14.8888,-0.0393424,-17.5105
2814,16,1.24984,11.1513,-1.81148
2815,50,14.5338,11.5728,-12.0039
2819,17,7.82418,1.26136,-4.72695
2820,31,-2.40994,5.10516,-3.45021
2823,6,3.04937,3.21626,-18.1019
2826,6,-0.164719,7.87031,7.36375
2826,9,-0.102093,7.89273,7.23954
2828,11,3.73784,-9.43084,0.981712
2829,46,13.5525,16.3124,17.5498
2832,28,5.94438,2.13078,7.99051
2833,0,-15.0318,-1.38872,4.04965
2837,9,-5.60376,-5.19132,3.63331
2838,11,13.6717,-11.1028,-1.6696
2838,24,12.9135,-10.9241,-1.52162
2840,25,-13.7806,-1.19694,10.9705
2840,45,-14.4737,-2.96078,11.0971
2841,48,10.0236,-0.624799,-15.7931
2843,17,3.72585,-10.3805,-9.36171
2847,37,-16.173,-7.16862,-9.69272
2848,18,-8.95566,15.7817,16.8234
2849,3,1.26967,-11.5191,-18.0698
2850,11,12.1908,-17.1446,4.1268
2852,22,-6.55855,0.584412,0.324521
2858,22,-14.9713,3.052,0.522624
2859,28,-1.97387,1.32506,13.646
2865,6,-14.2983,-1.07018,0.753606
2865,16,-14.4989,-1.1513,0.588846
2870,9,-14.0004,2.18489,14.3369
2871,15,2.25622,18.181,-17.8864
2874,28,-5.90624,18.8563,-2.74535
2874,45,-6.58899,19.2426,-3.33004
2875,43,-4.02086,14.0815,-19.3115
2877,27,6.55977,-13.2402,14.1473
2878,23,2.49321,-10.4063,15.4826
2879,2,-11.1354,-8.83524,3.83307
2881,12,-4.63923,12.6973,-10.8064
2881,43,-3.55922,13.3751,-11.3732
2883,4,0.505284,9.57745,-1.71359
2885,26,11.9875,10.8551,14.7868
2888,8,7.03653,-9.27242,-10.1171
2891,42,12.3515,-13.8573,1.62538
2892,14,5.88388,11.6317,17.2555
2899,16,-0.849556,15.8373,0.700105
2902,4,-8.89759,-11.644,-1.94442
2904,45,-1.74618,11.8782,13.1755
2907,24,-9.78447,-17.1352,10.9498
2912,7,9.88361,-11.3283,-9.63078
2914,5,-3.79253,-6.88103,3.76745
2919,10,-13.6298,4.37397,-5.70495
2922,23,7.22657,-18.5979,-8.88801
2923,0,1.9508,-5.96642,13.8014
2924,11,6.90268,-9.18473,16.4497
2926,3,-18.2845,3.50177,-1.98208
2926,33,-17.4122,5.17591,-3.11136
2926,45,-17.3326,5.8081,-3.73141
2928,38,4.63233,-18.2146,15.9538
2932,2,13.5763,16.1268,7.55931
2934,3,-9.57085,-17.1447,-1.98361
2935,5,-0.931725,-8.26813,-5.05077
2936,33,-0.699798,13.3998,-18.406
2938,32,14.7342,-9.46468,-14.6902
2943,48,-0.0498953,1.98223,-2.09002
2944,20,12.6111,7.63808,8.32544
2944,39,12.9758,8.06031,9.24536
2948,38,-1.55637,0.357059,-0.431603
2954,0,15.755,11.7196,-17.7937
2955,25,17.7799,-12.7716,-13.5411
2961,4,4.4088,-9.98615,0.786322
2961,48,4.86823,-9.19396,1.40115
2968,48,8.19092,18.0818,-14.0757
2970,30,-12.9478,15.0113,-2.53526
2970,32,-12.9999,15.0571,-2.57622
2973,14,14.8795,-2.22948,-1.59344
2974,16,-0.644633,-2.74283,12.9113
2978,17,8.97949,-1.03598,7.72621
2979,23,-1.08273,-0.793404,-18.8971
2980,3,9.34145,12.177,3.96934
2986,48,18.1083,-10.5133,-1.12513
2988,16,17.9655,4.53265,-13.7828
2989,22,7.20381,-14.615,11.4437
2992,21,15.2195,14.5792,-17.0259
2993,11,7.98004,-12.218,13.7475
2993,50,9.02071,-11.204,14.6007
2994,27,11.1362,12.9746,-0.577902
2994,49,10.6478,12.2972,-0.149741
2999,11,16.8692,7.87004,-1.95964
3000,49,8.75154,6.2728,-9.40025
3002,17,-1.79125,-9.27079,15.3905
3006,30,5.18714,5.92238,-17.8409
3021,29,-8.59241,6.06858,-15.3454
3025,25,11.8061,3.20137,-1.92933
3028,0,6.63547,9.39455,7.42254
3030,30,15.9674,0.0213833,14.347
3031,22,14.9095,8.65936,-4.48303
3034,12,13.2216,8.51468,16.7146
3036,9,-1.93589,13.174,-5.47442
3040,42,-15.8298,2.52826,-0.892119
3041,8,12.9007,3.79887,-4.96452
3041,9,12.8453,3.76407,-4.96274
3042,32,13.4543,11.1426,-18.3786
3044,18,0.481096,-3.49518,9.88363
3051,8,1.65865,-3.12442,16.0028
3051,43,1.65103,-1.70597,14.3652
3053,21,9.06164,-16.4764,-7.48965
3053,26,8.90201,-16.4991,-7.43219
3053,37,8.61457,-16.5599,-7.36569
3062,2,10.1231,-12.5079,16.1487
3063,18,3.26177,9.37999,-18.3503
3065,8,2.20903,-19.5896,-8.07384
3071,36,1.6964,15.1899,15.5097
3072,37,16.571,1.95439,-1.27481
3073,42,6.70303,-0.760259,8.12086
